Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
153345.0,-1.3309,-2.0284,0.7971,1.6846,1.6181,-1.0184,-1.7424,0.2699,0.6455,0.5854,0.3446,0.5391,-0.137,0.2187,1.038,-0.7461,0.0712,1.3835,2.8635,0.3537,0.4845,1.3931,0.296,-0.2776,-1.5439,0.001,0.1455,0.6689,9.99,0
153346.0,-0.4197,1.4082,-0.9784,-0.5964,0.6113,-0.7896,0.5961,0.3551,0.0392,-0.7427,-1.0617,-0.1939,-0.2219,-0.7186,-0.2094,0.5136,0.4663,-0.0838,-0.1816,0.0221,-0.3484,-0.936,0.1341,0.3571,-0.3293,0.1335,0.2069,0.0722,9.99,0
153351.0,2.0027,-1.2917,0.0765,-0.4385,-1.4436,0.3205,-1.5462,0.1816,0.5202,0.7487,-1.4362,-0.0625,0.7445,-0.6783,0.8349,-0.5726,-0.6045,1.8106,-1.1264,-0.4253,-0.1488,0.0834,0.2835,0.4843,-0.6355,0.605,0.0156,-0.0167,59.95,0
153364.0,1.714,-2.0129,-2.7886,-1.4885,1.4443,3.7092,-0.9253,0.775,0.0101,0.5705,-0.4992,-0.2965,-0.1848,-0.3315,-1.0378,0.0674,0.6935,-1.5927,0.6939,0.488,0.5976,1.4006,-0.3271,0.8303,0.4237,0.289,-0.0397,-0.0363,250.0,0
153371.0,-1.7847,-0.432,1.5083,0.6093,1.5176,0.5297,0.1569,0.1784,-0.5649,-0.2426,-0.2429,0.7449,1.7477,-0.2867,0.3562,0.655,-1.3391,1.4099,1.0297,-0.0114,0.1416,0.8138,0.41,-1.3662,1.0611,-0.2036,0.1381,-0.0492,32.2,0
153376.0,2.074,-0.1454,-2.3693,-0.0829,0.785,-0.8282,0.5894,-0.333,-0.0501,0.3886,0.0172,0.0659,-0.7959,1.0398,-0.2495,0.1963,-0.8615,0.2279,0.6665,-0.1487,0.0736,0.1537,-0.1227,-0.9893,0.2742,0.7713,-0.1428,-0.0973,45.7,0
153381.0,-0.6208,1.4645,-0.8414,-0.6627,0.6026,-0.5548,0.5232,0.4264,-0.2927,-0.494,1.1266,1.0369,0.4068,-0.6853,-0.9636,0.5049,0.3429,0.1105,-0.0925,0.0515,-0.2419,-0.6775,0.1606,0.6093,-0.4058,0.0845,0.0711,0.0722,8.99,0
153391.0,2.0806,0.1874,-1.7165,0.4007,0.4765,-0.8418,0.2095,-0.2548,0.4395,-0.389,-0.5499,0.3337,0.4585,-0.9244,0.1668,0.3138,0.432,-0.3377,0.0707,-0.1311,-0.3642,-0.9226,0.3293,0.4925,-0.2377,0.1738,-0.0601,-0.0303,0.99,0
153395.0,2.0096,-1.1233,-1.0059,-0.9274,-0.4032,0.5746,-0.8698,0.1248,-0.0663,0.7208,-0.1857,0.7652,0.972,-0.1145,-0.1098,-0.7976,-0.9194,1.8317,-0.0125,-0.3552,-0.5748,-1.2729,0.3071,-0.4115,-0.5018,-0.3225,0.009,-0.0316,84.8,0
153396.0,-0.4209,0.4562,-0.0749,-0.6564,1.1181,-0.848,0.9662,-0.25,-0.0453,-0.3096,-1.4142,0.4288,1.1786,-0.1811,-0.4197,0.0882,-0.7602,-0.6181,0.2368,-0.0332,-0.3149,-0.5872,0.3878,-0.7038,-0.2609,0.1868,0.1806,0.0407,6.99,0
153398.0,1.8829,-1.0996,-1.7087,-0.34,-0.4056,-0.818,0.074,-0.3502,-0.5894,0.8272,-1.1152,-0.2013,-0.0714,0.3279,-0.0942,-1.6905,0.0294,0.6182,-0.6111,-0.2805,-0.4395,-1.0873,0.1924,0.7189,-0.2658,0.4311,-0.1074,-0.0299,171.95,0
153414.0,-0.2378,-0.1097,0.6363,-1.2511,-0.2464,-0.1603,0.4867,-0.0032,-1.2539,0.2809,-0.1439,-0.282,-0.5534,0.1906,-0.9858,-1.2424,-0.5659,2.1947,-0.7691,-0.4111,0.1375,0.8221,-0.1406,-0.3221,-0.2842,0.5473,0.1248,0.1659,81.7,0
153421.0,-5.4207,4.394,-2.5992,-1.0056,-3.1655,-0.94,-2.8867,3.617,0.3807,-0.4506,-1.5831,2.2552,1.5996,1.7119,-0.0123,0.9522,0.8391,-0.1776,-0.4441,-0.4779,0.1837,-0.4918,0.6151,1.1103,0.1261,-0.4482,-2.1169,-0.7635,1.85,0
153422.0,2.0709,-0.062,-1.1289,0.3832,-0.0792,-1.1309,0.178,-0.3218,0.5622,0.0752,-0.8851,0.3524,0.0194,0.2808,0.0587,-0.0587,-0.3376,-0.8127,0.2019,-0.2223,-0.2992,-0.7325,0.322,-0.1123,-0.2814,0.2052,-0.0716,-0.0614,2.69,0
153424.0,2.2894,-1.3971,-0.62,-1.4775,-1.5329,-0.8367,-1.2396,-0.2164,-1.0316,1.5538,-1.1434,-0.7779,0.5459,-0.5664,-0.0693,-0.4032,0.3869,0.0465,-0.1653,-0.4315,-0.1532,0.1012,0.2419,-0.1285,-0.2616,-0.1692,0.0271,-0.0459,14.8,0
153426.0,2.0416,-0.124,-1.0842,0.4324,-0.2095,-1.2291,0.1595,-0.3057,0.6265,0.0854,-0.8307,0.1372,-0.5088,0.3923,0.1035,-0.0796,-0.2518,-0.8001,0.1434,-0.2407,-0.2891,-0.7498,0.3392,0.0311,-0.3227,0.1962,-0.0764,-0.0593,11.99,0
153427.0,2.0763,-0.1404,-1.7406,-0.2803,0.5045,-0.3989,0.0989,-0.1449,0.5822,-0.013,0.5365,0.8432,0.0489,0.6714,0.2615,-0.0055,-0.9364,0.7196,0.4172,-0.1824,0.2694,0.8812,-0.0656,0.2242,0.3903,-0.3737,-0.0107,-0.064,6.81,0
153427.0,-2.6086,2.2006,0.4321,-0.3427,-1.391,-0.6301,-0.9173,1.6847,-0.2517,-1.2137,-1.3129,1.0779,0.9877,0.8361,0.4841,0.3546,0.2558,0.0407,0.3571,-0.1726,-0.0446,-0.4979,-0.0716,0.0254,0.503,-0.4174,-0.3326,-0.0798,5.0,0
153430.0,1.5554,-1.0645,0.2514,1.8365,-1.1782,0.5392,-1.1013,0.377,0.1145,1.2476,0.2505,-0.6268,-1.2714,0.1163,0.3123,2.3783,-1.3001,0.7284,-1.1499,0.1526,0.2973,0.2978,0.196,-0.3528,-1.1519,2.1793,-0.1786,-0.0364,191.52,0
153433.0,1.8977,-0.5553,-1.3,0.3973,0.2341,0.2471,0.0001,-0.0774,1.3847,-0.4258,-1.7738,1.0908,0.8055,-0.4812,-1.4739,-0.8714,0.0301,-0.9153,0.9037,-0.0051,-0.3429,-0.7286,0.1208,0.0581,0.0716,-0.3415,-0.0075,-0.0373,86.65,0
153442.0,-0.1719,0.65,-0.2517,-0.4692,-0.1196,-0.0962,0.0756,0.6552,0.0302,-1.1475,0.8157,0.3585,-0.7078,-0.7024,-0.487,1.1376,0.2368,0.7571,-0.306,-0.1435,-0.0743,-0.4843,0.5526,0.549,-1.4087,-0.0998,-0.0317,0.0756,71.95,0
153443.0,1.7801,-0.829,-0.6002,0.5913,-0.6784,-0.0994,-0.589,0.0742,1.2917,0.0343,-1.1547,-0.3257,-0.8996,0.0621,0.7586,0.4076,-0.491,0.2629,-0.4851,-0.019,0.3054,0.7524,0.0604,0.7057,-0.2441,0.4253,-0.0402,-0.0231,119.85,0
153445.0,-0.0916,0.5737,-0.0809,-0.9982,1.2581,0.9995,0.6288,0.4476,-0.1427,-0.3559,0.6919,0.4046,-0.8699,0.5248,-0.1989,-0.5424,-0.0149,-1.2823,-0.6195,-0.1419,-0.1756,-0.3076,0.0895,-1.6626,-0.6757,0.255,0.2843,0.0687,10.28,0
153446.0,2.0996,-0.0911,-1.7459,0.0023,0.5413,-0.4259,0.1367,-0.1906,0.4131,0.1845,0.0347,0.6215,0.1549,0.6235,0.1213,0.2961,-1.1454,0.7856,0.4639,-0.1928,0.2279,0.786,-0.1494,-1.061,0.3804,-0.0615,-0.0257,-0.0791,5.49,0
153448.0,-0.4447,-0.2602,1.234,-3.1164,-0.2561,-0.516,0.1118,-0.142,-2.2689,0.4149,-1.8325,-1.4868,0.2959,-0.5659,-0.7635,-0.2644,0.0661,0.1658,-0.4133,-0.3468,-0.2166,-0.2504,-0.4913,-0.6757,0.8008,-0.0803,0.0158,0.0364,10.0,0
153451.0,-0.3095,0.1537,1.2414,-0.4439,0.1458,-0.5738,0.1077,0.0692,0.7577,-0.8488,-1.3188,0.0071,-0.2266,-0.2039,0.0512,0.0006,-0.5662,0.3423,-0.4119,-0.1185,0.3537,1.136,-0.0487,-0.0665,-0.7937,-0.3445,0.2564,0.2404,9.99,0
153451.0,1.4392,-1.8869,-1.0302,-0.0476,-1.2968,-0.6849,-0.1591,-0.3195,-0.2752,0.662,-0.9242,0.3381,0.9166,-0.1256,0.2052,-1.3862,-0.1113,0.8777,-1.0323,0.1498,-0.1509,-0.5855,-0.0014,0.0151,-0.529,0.5032,-0.091,0.0122,366.5,0
153455.0,1.9017,-0.4871,0.3991,1.873,-0.5124,1.4645,-1.2992,0.4995,0.3778,0.9994,-0.1023,1.0113,0.8301,-0.9729,-2.1574,1.3143,-0.718,-0.2605,-0.2564,-0.0865,-0.1196,-0.1089,0.3728,0.3297,-0.8479,2.0927,-0.1185,-0.0633,4.32,0
153460.0,-0.4404,0.9684,-0.1875,-0.7202,0.7449,0.3964,0.4438,0.6512,-0.2762,-0.7926,-0.3527,0.7418,0.3763,0.4459,0.3398,-0.9163,0.6184,-2.186,-1.2303,-0.2124,-0.125,-0.1945,0.2233,-1.0323,-0.6781,0.2395,0.1754,0.024,9.9,0
153462.0,2.0241,-0.0401,-0.8911,0.505,-0.3033,-1.3625,0.1871,-0.3423,0.4939,0.0607,-0.3014,0.6573,0.1053,0.2825,0.0443,-0.2897,-0.0883,-1.1076,-0.0822,-0.2362,-0.2548,-0.5899,0.3964,0.4035,-0.3646,0.175,-0.0663,-0.056,1.98,0
153462.0,1.9442,-0.0523,-2.0096,0.0141,1.3202,1.1962,-0.1672,0.3678,0.2653,-0.341,1.2781,0.8931,0.0058,-0.5941,0.3102,-0.2013,0.8541,-0.9782,-0.5217,-0.2248,-0.2683,-0.5941,0.3458,-1.0396,-0.4311,0.2801,-0.0174,-0.057,0.89,0
153474.0,-0.7268,0.2595,-0.1891,-0.0794,2.3134,-0.2147,0.3826,0.1422,-0.8531,-0.7391,0.3195,-0.1455,-0.3165,-0.6386,-0.0077,0.1426,0.5314,0.7962,1.6472,0.3372,-0.1974,-0.8083,-0.3134,-0.4329,0.7998,0.6911,-0.1393,-0.0467,1.8,0
153475.0,2.1605,0.2946,-2.4111,0.0907,0.806,-1.8753,1.1439,-0.7918,-0.1057,-0.0134,-0.5433,1.0308,1.3042,0.5694,-0.2625,-1.0756,-0.1639,-0.7751,0.2132,-0.1643,0.2919,1.1463,-0.2289,0.1163,0.8147,0.4574,-0.0924,-0.0881,2.34,0
153476.0,1.9671,-0.4551,-0.2497,0.5244,-0.832,-0.5354,-0.6494,-0.0069,1.5517,-0.158,-1.0519,0.2096,-0.4266,-0.0859,0.5824,0.0467,-0.4189,0.1813,-0.2928,-0.2619,0.1921,0.7935,0.1293,-0.028,-0.1271,-0.2067,0.0414,-0.0382,9.99,0
153484.0,-1.7409,0.9543,-0.9265,1.063,1.5563,1.6625,0.0534,0.8164,-0.4634,-0.8745,1.2711,-0.1812,-1.0071,-1.4666,1.5422,-1.3796,3.1924,0.4582,2.2673,0.0217,-0.0961,0.0054,-0.7099,-1.0793,0.3444,0.2659,-0.7358,-0.5506,41.5,0
153493.0,2.0784,0.1593,-1.7248,0.4049,0.4448,-0.8496,0.1875,-0.2355,0.4915,-0.3794,-0.6087,0.1505,0.1142,-0.8556,0.2047,0.3301,0.4518,-0.2952,0.0727,-0.1512,-0.3675,-0.9513,0.3325,0.4831,-0.2497,0.1748,-0.0625,-0.0309,1.98,0
153494.0,0.0914,1.0082,-0.3238,-0.6288,0.928,-0.5787,0.9033,0.0088,-0.3654,-0.6766,1.179,0.7833,0.219,-0.8762,-0.9842,0.4754,0.1444,0.1984,0.009,0.0503,-0.2766,-0.6723,0.0997,0.6693,-0.4569,0.0855,0.2201,0.0763,4.99,0
153503.0,-0.7916,-0.1573,0.9924,-2.7953,-0.8088,-0.1928,-0.5766,0.5676,-2.5923,0.548,0.1525,-1.2483,-1.2629,0.3057,-1.0397,-0.2628,0.5066,0.7436,0.1477,-0.4614,-0.0935,-0.1591,-0.3023,0.7078,0.5942,-0.087,-0.1083,-0.0297,10.0,0
153505.0,-0.8691,0.4657,2.0883,-0.8466,0.4921,1.241,0.1519,0.5028,0.0703,-1.1625,-0.4271,0.2821,0.238,-0.337,0.852,-0.6635,0.3694,-1.3186,-1.422,-0.1127,0.2553,0.9415,-0.3753,-0.9639,0.307,0.7878,0.0586,0.0432,11.5,0
153514.0,2.0769,-0.0826,-2.0753,0.2106,0.56,-0.8249,0.427,-0.1995,0.139,0.374,0.6385,0.0474,-1.871,1.1058,-0.7699,-0.4175,-0.2009,-0.1447,0.357,-0.3204,0.1326,0.4476,0.0237,0.7425,0.2921,0.6688,-0.1292,-0.0922,0.76,0
153516.0,-0.8367,-0.0468,1.8845,-2.0213,-1.3534,0.2114,-1.066,0.8765,-0.1154,-0.3485,0.0474,0.2274,-0.3911,-0.7943,-2.4416,1.3087,0.2403,-0.7679,0.3127,-0.034,0.2667,0.914,-0.128,0.0369,-0.314,-0.305,0.3029,0.1427,2.3,0
153527.0,-0.8399,-0.3072,0.7287,-3.2264,1.5486,4.5069,-1.0054,1.0468,0.5993,0.4653,-0.6734,-0.6314,-0.2644,-1.5877,-1.2803,0.8226,-0.0277,-1.4059,0.0199,0.2309,0.1047,0.7325,-0.2086,0.7259,-0.3303,-0.3903,-0.5792,-0.5258,2.0,0
153532.0,2.0464,-1.4428,0.4069,-0.582,-1.8828,0.1727,-1.832,0.3771,0.9748,0.7085,0.2631,-0.1714,-1.4404,-0.7222,-1.5408,1.0734,0.4234,-0.753,1.0009,-0.158,0.1829,0.7503,0.2615,0.0132,-0.4479,-0.204,0.0526,-0.0502,3.5,0
153536.0,-1.7418,-0.8487,-3.373,-1.0709,0.8665,-1.7379,0.8332,0.2203,-1.5539,0.5313,-2.5211,-0.3421,0.5303,1.1254,-1.0101,-1.6578,-0.1273,1.1944,-0.6676,-0.427,0.0946,0.75,0.3313,-0.9121,-1.0142,0.7435,0.5856,-0.1677,98.52,0
153538.0,-0.2613,0.4858,0.5145,-2.1378,1.097,-1.0189,1.2781,-0.4268,0.096,-0.9755,-0.8441,-0.0291,0.0056,0.0144,-0.1096,-0.0009,-0.7334,-0.7352,-0.1406,-0.0296,-0.2541,-0.6467,-0.0295,0.6817,-0.4923,0.3438,-0.1356,-0.0716,4.0,0
153541.0,0.0904,0.9485,-0.2048,-0.5747,0.7942,-0.7248,1.0245,-0.1794,-0.3569,-0.1336,0.5936,0.8893,0.6408,0.4689,-0.2951,-0.1856,-0.8786,0.6775,0.443,0.0433,0.4083,1.4507,-0.192,-0.2776,-0.7551,-0.2222,0.5103,0.3103,3.99,0
153546.0,2.1033,-1.3125,0.1596,-0.6391,-1.44,0.4308,-1.6749,0.2481,0.9955,0.4829,-1.3734,-0.1285,0.2899,-1.2606,-0.9536,0.8932,0.4819,-1.3358,0.7909,-0.0166,0.1335,0.668,0.2587,0.6407,-0.3192,-0.2136,0.0603,-0.0306,10.0,0
153546.0,1.7421,-0.4679,-1.6383,0.5668,0.0545,-0.5988,0.1055,-0.1956,0.6864,-0.5042,-0.6216,0.167,0.3657,-1.1293,0.4382,0.5634,0.4093,0.1784,-0.22,0.2054,-0.0263,-0.2921,0.0777,0.5205,-0.2426,0.3666,-0.0725,0.0035,165.95,0
153547.0,-1.3767,0.0024,-0.4249,-0.3381,0.6407,-1.211,0.3186,0.5078,-0.0124,-1.5182,0.9602,0.6841,-0.6416,-0.9533,-1.1254,0.2868,1.0207,0.6498,0.0365,0.3431,-0.0335,-0.4676,0.0616,-0.12,0.2397,-0.0926,0.0924,-0.1484,93.82,0
153549.0,-1.9401,1.5264,-1.4493,-0.6374,-0.1202,-0.5128,-0.0999,1.3034,-0.282,-1.5825,0.8422,1.5307,0.651,-0.7235,-1.2669,0.5142,1.213,0.5612,0.0475,-0.0728,-0.0905,-0.4417,-0.1042,0.6089,0.3448,-0.1261,-0.1346,-0.1472,49.96,0
153551.0,0.0188,0.8408,0.1887,-0.7918,0.7082,-0.5188,0.9166,-0.0427,-0.3615,-0.2637,0.6179,1.0167,0.5022,0.1905,-1.0899,0.1154,-0.7521,-0.2998,0.2545,0.0062,-0.2196,-0.4528,0.0127,-0.3879,-0.4736,0.1446,0.2502,0.0843,1.29,0
153554.0,-1.3271,-0.2525,1.7633,-2.2103,-0.7382,0.4092,-0.7761,0.4402,0.5603,0.6276,-0.16,-0.0407,-0.2764,-1.3535,-2.3036,1.3023,-0.1506,-0.7,0.4908,0.1254,0.0719,0.845,0.0693,-0.4512,-0.097,-0.2606,0.6135,0.2557,1.0,0
153563.0,-2.0986,0.2213,0.4031,-2.9009,-0.0435,0.8524,-0.2746,1.2952,-1.271,-0.9202,-0.9488,-0.2003,-0.6011,0.5873,0.1332,-1.4625,0.7242,-0.9433,-2.6578,-0.7524,-0.7864,-2.1178,0.3157,-0.4325,-0.0866,0.6692,-0.1283,-0.1575,53.61,0
153568.0,-0.9389,-0.7589,0.2834,-0.7767,-2.8454,0.826,2.8067,-0.6844,-1.2028,-0.4058,-0.6118,-0.2578,1.0108,-0.9311,-1.2199,-0.2007,1.1162,-1.5659,1.4088,0.279,0.4466,1.698,-0.228,0.5766,1.3084,0.5371,0.1139,-0.2431,650.0,0
153572.0,1.9605,-0.573,-0.4454,0.3778,-0.5922,-0.0374,-0.7432,0.0997,1.3519,0.0018,-1.1691,-0.0322,-0.4324,-0.1504,0.5176,0.3537,-0.4595,0.0613,-0.2817,-0.165,0.1575,0.5744,0.1821,0.6441,-0.2886,0.5454,-0.0287,-0.0395,28.75,0
153573.0,-1.1383,-0.2984,2.4373,-1.6584,-1.36,0.2246,-1.2114,0.8924,-0.3879,-0.5297,-0.0132,-0.277,-1.0904,-0.5889,-1.9484,1.1964,0.5066,-0.5176,1.0443,-0.0194,0.2464,0.5963,-0.3501,0.09,0.4012,-0.0893,-0.0439,-0.0464,5.1,0
153575.0,0.0533,0.8357,-0.1979,-0.5233,1.3616,-1.1845,1.6992,-0.8029,-0.0693,-0.5315,-0.0833,0.1357,0.5164,-1.4883,-0.5057,-0.1526,0.3525,-0.3882,-0.3904,0.0438,-0.1404,-0.0116,0.1154,1.0847,-1.2413,-0.0182,-0.265,-0.1359,27.48,0
153579.0,-0.5924,1.2414,0.5367,3.3442,-1.559,0.9059,0.0162,0.989,-0.9738,0.4727,-1.9701,-0.6829,-0.4604,0.3099,-0.331,1.7957,-0.7693,0.4681,-1.5916,-0.4545,0.1894,0.2475,0.4646,-0.1973,-1.0196,-0.2362,-0.2206,-0.153,207.39,0
153584.0,1.7656,-0.6121,-0.0042,1.2383,-0.7642,0.3477,-0.8763,0.3017,1.1204,0.3042,0.2223,0.4203,-0.8374,0.1434,0.1573,0.8979,-1.0644,0.9796,-0.3429,-0.1502,0.1422,0.3534,0.1624,-0.5305,-0.3859,-0.7256,0.0602,-0.0241,76.0,0
153584.0,2.0858,-0.0075,-2.051,0.2113,0.6053,-0.8933,0.5035,-0.2776,0.0022,0.3558,0.7511,0.5142,-0.959,0.9196,-0.9177,-0.4042,-0.306,-0.1703,0.4194,-0.2561,0.1378,0.5001,0.0071,0.8269,0.3367,0.6601,-0.1264,-0.0896,0.76,0
153598.0,-0.078,0.9932,-1.8829,-0.4515,0.8666,-0.9676,1.2777,0.18,-0.8008,-0.9941,0.6964,0.1111,-1.0896,-0.0428,-1.3631,0.148,0.6145,0.5646,-0.0438,-0.1529,0.2876,0.6149,0.1065,0.7064,-0.3957,0.4888,-0.124,0.0347,85.25,0
153620.0,-2.1115,-1.173,3.021,0.0105,-0.0473,2.2412,-0.07,0.3177,2.7714,-0.0305,-1.064,-0.2582,-1.502,-1.8372,-0.1763,-1.7197,0.8401,-1.0272,-0.4032,0.2746,-0.1635,1.1357,0.1675,-1.0175,0.5534,0.1173,0.1655,-0.187,128.7,0
153625.0,-2.1111,-1.7744,0.7623,-1.1082,-0.6097,-0.0378,-1.4872,0.4641,0.7984,0.3383,-1.5867,-0.5096,-0.0755,-1.3187,-1.1339,1.2016,0.4495,-1.2392,0.7966,-1.4598,-0.1609,0.8984,1.2817,0.7123,-0.0134,-0.215,-0.181,-0.3735,3.5,0
153630.0,-1.2065,0.8002,1.458,-1.3599,-0.0735,-0.7277,0.4233,0.2259,0.6975,-1.1495,-1.3007,-0.3042,-1.1258,0.0443,-0.2405,0.6105,-0.8716,-0.1431,-1.3707,-0.4171,-0.1104,-0.4351,-0.1178,-0.0964,-0.1879,-0.8414,-0.4553,-0.1564,5.0,0
153632.0,2.306,-1.1814,-1.1376,-1.4413,-1.0846,-1.1431,-0.6975,-0.384,-1.4446,1.5412,-0.8886,-0.4501,0.7074,-0.3627,-0.6523,-0.9874,0.7429,-0.7157,0.0605,-0.4426,-0.3827,-0.5413,0.3114,-0.042,-0.1878,-0.3244,-0.0003,-0.0551,14.4,0
153637.0,-0.3224,-0.4362,0.4598,-2.0866,1.254,4.6642,-1.5563,1.3033,0.148,0.4954,-0.6456,-0.5437,-0.0453,-1.1335,-0.4031,0.318,0.7271,-1.1558,1.6666,0.327,0.2311,0.8754,-0.0334,0.7497,-0.7685,-0.0803,0.2659,0.2661,1.0,0
153643.0,-1.8452,1.5723,-2.0602,-1.6351,1.9661,3.5659,-0.6914,1.9934,-0.3991,-0.8912,-0.9843,0.4117,-0.3162,0.9628,-0.7302,-0.3374,0.2867,-0.4206,-0.0659,-0.4822,0.4238,0.6665,-0.1908,0.7874,0.1302,0.6543,-0.9581,-0.0769,10.0,0
153643.0,-0.7731,0.0647,2.3382,-1.1336,-1.4564,0.399,-1.1141,0.728,-0.3507,-0.4745,-1.6439,-0.6295,-0.042,-0.919,-0.759,0.6266,1.0084,-1.0248,1.6774,0.0665,0.1766,0.6155,-0.3583,-0.1243,0.3603,0.0902,-0.007,0.0061,1.0,0
153645.0,1.9701,-1.5464,0.0203,-0.9089,-0.8998,1.9673,-1.9983,0.7637,0.8729,0.5548,0.3647,0.3205,-0.414,-0.8755,-0.8749,0.4253,0.8786,-1.8889,0.2676,-0.153,0.2243,1.008,0.2348,-1.61,-0.5213,-0.076,0.1036,-0.0648,8.1,0
153646.0,2.0885,-1.3339,0.2715,-0.6849,-1.5866,0.3526,-1.7305,0.2955,0.7854,0.6761,0.0978,0.4439,0.0791,-1.0401,-1.7175,1.1817,0.1376,-0.71,1.2159,-0.0499,0.1659,0.7717,0.1891,-0.3012,-0.3293,-0.1888,0.0587,-0.051,1.6,0
153648.0,-1.7715,-0.3581,0.71,-0.3296,1.0775,-0.6537,-0.0149,0.0782,0.6222,-0.7668,-1.0092,-0.6892,-0.3979,-1.5239,0.5268,0.849,0.1985,0.9214,-0.4231,-0.259,0.0778,0.7208,0.1463,0.5399,0.077,0.6469,0.2227,0.2732,41.79,0
153649.0,-1.3413,0.1671,-3.1807,-0.614,0.6874,-1.5059,1.643,0.1977,-0.4264,-0.7224,-1.6514,-0.056,-0.4833,1.4603,-0.7119,-0.5615,-0.0814,-0.1631,-0.059,-0.3757,0.5193,1.5817,0.5645,0.663,-0.8902,0.0971,0.3811,-0.1559,147.16,0
153653.0,-5.1925,3.1647,-5.0477,2.2466,-4.0118,-0.6389,-2.8735,1.5763,-2.862,-2.1205,1.8636,-3.6203,-1.4807,-1.5833,-1.2305,-1.2023,-6.1676,-2.6515,0.0136,-1.8505,1.1672,-1.0066,0.7746,0.0634,-0.3907,1.8847,-1.7426,-0.0822,247.86,1
153656.0,2.07,-1.4331,0.2411,-0.6681,-1.6818,0.333,-1.7837,0.3479,0.9304,0.7001,-0.0666,-0.0687,-0.8838,-0.8461,-1.6105,1.2281,0.193,-0.5898,1.2195,-0.093,0.1604,0.6878,0.1926,-0.3272,-0.3653,-0.1865,0.0506,-0.0515,10.8,0
153657.0,2.1045,-1.3478,0.3669,-0.4813,-1.8905,-0.1821,-1.6824,0.1805,1.1652,0.5337,-1.4679,-0.6379,-0.8366,-1.029,-0.9374,0.9339,0.5617,-1.1966,0.8084,-0.1288,0.1259,0.6416,0.2521,0.0553,-0.3755,-0.1887,0.0565,-0.0392,3.2,0
153658.0,1.7335,-0.2186,-1.5778,1.6031,0.0623,-1.3438,0.8153,-0.4647,0.2031,0.2023,-0.6526,0.3054,-0.6133,0.6499,-0.4984,-0.8275,0.0448,-0.73,-0.4212,-0.0544,0.157,0.3529,-0.0684,0.4046,0.3422,-0.5287,-0.0421,-0.0345,146.2,0
153661.0,2.0961,-1.3766,0.1946,-0.7159,-1.5532,0.4318,-1.7631,0.3313,0.8659,0.6891,-0.1209,0.1466,-0.3552,-0.9572,-1.6552,1.2492,0.1072,-0.602,1.2775,-0.0712,0.1513,0.7042,0.1739,-0.4705,-0.3247,-0.1777,0.0552,-0.0533,3.2,0
153663.0,-0.9035,-0.4526,1.1399,-2.7912,-1.0681,-0.962,-0.7373,0.3887,-1.9735,0.471,-1.2407,-0.5339,1.058,-0.546,-0.7615,0.0116,0.2378,-0.1118,-0.8347,-0.2107,-0.289,-0.597,0.1378,-0.0149,-0.4617,-0.5844,0.2824,0.0985,24.98,0
153663.0,1.6153,-1.0334,-1.3819,0.2296,-0.3253,-0.3862,0.1106,-0.073,0.9966,-0.1134,0.2656,0.6031,-1.142,0.5333,-0.7662,-0.1828,-0.3718,0.0523,0.6625,0.1297,-0.0206,-0.3486,-0.0102,-0.4699,-0.169,-0.097,-0.0718,-0.0366,213.15,0
153667.0,1.91,-0.1374,-0.4864,1.4511,-0.0176,0.2343,-0.2123,0.0297,1.0142,-0.0636,-1.2122,1.2211,0.8676,-0.4862,-1.2271,-0.4665,-0.1213,-1.0193,0.1876,-0.1626,-0.5098,-1.1901,0.4365,0.5461,-0.2697,-1.1338,0.0561,-0.0196,25.98,0
153669.0,-0.6796,1.199,-1.119,-0.5226,1.1001,-0.5508,0.5883,0.3281,-0.3828,-0.7786,0.0314,0.1568,0.0626,-0.384,0.046,0.6044,-0.0268,1.6126,0.5938,-0.0602,0.3121,0.9992,-0.1686,-1.1634,-0.2529,-0.0993,0.2367,0.1983,8.64,0
153670.0,-0.1306,1.2679,-0.313,-0.4912,0.6973,-1.0738,1.0852,-0.197,-0.0462,-0.5641,-0.0803,0.5882,0.959,-1.2658,-0.3679,0.1339,0.4634,-0.5072,-0.4393,0.195,-0.3321,-0.6885,0.1546,1.0684,-0.3949,0.0853,0.3443,0.1473,15.97,0
153670.0,2.0861,-1.4258,0.2154,-0.6881,-1.6532,0.3682,-1.8017,0.3612,0.9554,0.7067,-0.1516,-0.1606,-1.0012,-0.826,-1.592,1.254,0.1745,-0.5522,1.2487,-0.1107,0.1507,0.6673,0.1906,-0.4015,-0.3582,-0.1811,0.0508,-0.0535,5.0,0
153673.0,2.0854,-1.4382,0.21,-0.6988,-1.633,0.4515,-1.8367,0.4012,0.9883,0.7066,-0.1468,-0.2611,-1.2249,-0.7779,-1.5202,1.2078,0.2402,-0.612,1.183,-0.139,0.1511,0.6734,0.2024,-0.4673,-0.378,-0.1742,0.0533,-0.0553,1.0,0
153673.0,1.8762,0.2301,0.0674,3.3778,0.1409,1.0902,-0.7052,0.3266,-0.6462,1.5946,-0.3228,0.1685,0.575,-0.0252,-0.2792,2.2373,-1.9219,0.9682,-1.273,-0.179,0.0472,0.0526,0.2064,-1.1647,-0.4554,-0.1744,0.0155,-0.0389,15.8,0
