customer_id,contract_type,contract_start_date,last_call_date,minutes_used_two_months_ago,minutes_used_last_month,minutes_used_current_month,helpdesk_calls_3m,avg_monthly_bill,unpaid_invoices,region_code,retention_offer_sent,region_churn_rate,contract_end_date,churn
C03896,Postpaid,2017-09-20,2023-05-28,275,220,10,0,32.09,0,1700,1,0.342,2023-06-27,1
C00871,Prepaid,2021-12-23,2023-05-28,55,33,1,1,,0,1700,1,0.342,,1
C00768,Prepaid,2015-07-19,2023-06-29,185,208,203,1,,0,8310,0,0.175,,0
C01954,Postpaid,2022-02-21,2023-06-29,173,171,159,2,44.7,0,9100,0,0.136,,0
C04883,Postpaid,2016-01-01,2023-06-25,91,85,90,1,34.52,0,3700,0,0.0,,0
C02238,Prepaid,2019-02-15,2023-04-13,101,90,3,2,,0,1300,0,0.26,,1
C01205,Postpaid,2021-12-18,2023-06-11,217,186,198,1,47.72,1,6280,0,0.0,2025-06-03,0
C04276,Prepaid,2022-12-04,2023-06-15,23,25,25,0,,0,3980,0,0.222,,0
C04905,Prepaid,2018-05-09,2023-06-02,213,230,245,2,,0,4390,0,0.071,,0
C01122,Postpaid,2016-07-30,2023-05-07,232,203,193,3,40.76,0,3000,1,0.173,,0
C02903,Prepaid,2015-06-08,2023-05-21,65,58,56,5,,0,4750,1,0.25,,0
C01962,Postpaid,2015-09-11,2023-06-25,94,88,88,0,43.15,1,4200,0,0.0,,0
C04855,Prepaid,2018-03-14,2023-06-09,109,113,111,1,,0,9100,0,0.136,,0
C03474,postpaid,2022-04-15,2023-05-13,263,240,256,0,43.61,2,6430,0,0.188,,0
C03777,Postpaid,2017-06-14,2023-06-25,148,157,159,0,44.12,1,4350,0,0.0,2024-08-23,0
C00864,Prepaid,2018-12-27,2023-06-06,28,24,23,2,,0,8870,0,0.0,,0
C02723,Prepaid,2015-01-04,2023-04-10,44,39,2,1,,0,3000,1,0.173,,1
C01275,postpaid,2014-10-18,2023-06-11,336,298,316,0,48.53,2,9860,0,0.132,,0
C01320,Prepaid,2018-09-11,2023-06-22,145,125,126,0,,0,9160,0,0.153,,0
C03709,Postpaid,2019-11-14,2023-06-01,327,301,329,0,56.64,0,6510,0,0.143,,0
C00051,Postpaid,2014-02-26,2023-06-24,81,72,79,0,32.49,0,1300,0,0.26,,0
C04383,Postpaid,2018-03-08,2023-06-22,763,684,727,0,72.99,0,3420,0,0.286,,0
C04217,Prepaid,2016-05-08,2023-06-30,77,85,91,0,,0,4290,0,0.0,,0
C04682,Postpaid,17/05/2020,2023-06-23,237,225,219,1,46.08,1,3000,0,0.173,,0
C01317,Postpaid,2020-01-24,2023-06-14,250,260,284,1,46.98,0,2360,0,0.0,2024-11-03,0
C00075,Postpaid,2016-11-01,2023-06-14,166,187,184,0,29.2,0,1690,0,0.167,2024-01-05,0
C01968,Postpaid,2019-05-25,2023-06-28,195,197,200,2,39.37,1, 9420,0,0.0,,0
C01217,Postpaid,2015-04-27,2023-06-02,779,872,802,1,84.08,0,8310,1,0.175,,0
C04093,Prepaid,2015-03-26,2023-06-03,135,115,105,0,,0,7910,0,0.0,,0
C00844,Prepaid,2018-11-29,2023-06-29,129,114,115,0,,0,3000 Leuven,0,0.173,,0
C02339,Prepaid,2020-03-09,2023-06-24,182,197,187,2,,0,9160,0,0.153,,0
C02741,Postpaid,2019-05-25,2023-06-17,49,46,46,2,35.6,0,9860,0,0.132,,0
C01286,Prepaid,2015-02-09,2023-06-03,203,175,173,0,,0,4900,0,0.167,,0
C01995,Postpaid,2023-01-30,2023-06-11,1000,971,1059,2,102.28,1,3020,0,0.222,,0
C00479,Prepaid,2021-12-19,2023-05-11,64,59,54,0,,0,5350,0,0.214,,0
C03462,Postpaid,2020-07-02,2023-06-13,113,114,119,3,40.83,0,1740,0,0.161,,0
C04171,Prepaid,2017-10-04,2023-06-29,13,12,14,0,,0,6620,0,0.118,,0
C00575,Postpaid,2016-10-18,2023-06-21,642,723,690,1,73.63,1,1890,0,0.235,,0
C01457,Postpaid,2019-05-28,2023-06-17,385,383,397,0,60.15,0,2500,0,0.118,,0
C03669,Prepaid,2019-02-21,2023-04-06,45,26,0,3,,0,3000,1,0.173,,1
C04077,Postpaid,2021-08-02,2023-06-19,23,23,22,0,33.94,0,3000,0,0.173,,0
C02366,Prepaid,2015-02-04,2023-06-03,81,69,75,1,,0,6510,1,0.143,,0
C00655,Prepaid,2015-09-01,2023-05-13,141,131,130,0,,0,5870,0,0.167,,0
C03807,Prepaid,2018-04-09,2023-06-01,343,329,347,0,,0,4600,0,0.102,,0
C04417,Prepaid,2014-01-02,2023-05-22,68,65,60,1,,0,2670,0,0.086,,0
C03741,Postpaid,2022-06-30,2023-04-12,186,195,7,3,37.93,0,1300,1,0.26,2023-06-19,1
C01234,Postpaid,2021-08-24,2023-04-25,65,38,0,1,25.56,0,9160,0,0.153,2023-06-20,1
C02310,Postpaid,2017-07-07,2023-06-14,863,837,808,1,88.63,0,9860,0,0.132,,0
C04008,Postpaid,2014-02-21,2023-06-30,584,505,525,2,59.01,1,7190,0,0.429,,0
C03719,Postpaid,2014-05-12,2023-05-01,50,30,1,2,31.66,0,9100,1,0.136,2023-06-02,1
C02562,Postpaid,2015-01-14,2023-05-09,187,200,206,1,30.54,1,2670,0,0.086,,0
C03385,Postpaid,2022-11-23,2023-05-19,539,497,515,4,62.19,0,9160,0,0.153,,0
C00441,Postpaid,2020-09-23,2023-06-13,260,248,248,1,45.14,0,9100,0,0.136,,0
C00984,Postpaid,2022-07-14,2023-05-15,207,212,200,1,35.12,0,7500,0,0.079,,0
C01881,Prepaid,2021-08-13,2023-05-27,668,578,630,1,,0,3460,1,0.0,,0
C03449,Postpaid,2014-12-15,2023-06-26,352,395,409,2,53.93,1,5490,0,0.118,,0
C00206,Postpaid,2022-01-17,2023-04-28,324,331,13,2,51.88,0,2230,1,0.421,2023-06-02,1
C04932,Postpaid,2016-09-20,2023-06-21,48,55,58,0,35.21,0,6250,0,0.133,,0
C03361,Prepaid,2017-03-12,2023-05-21,41,36,35,1,,0,9770,0,0.083,,0
C02105,Postpaid,2019-11-27,2023-05-07,57,43,0,0,38.55,1,1740,1,0.161,2023-06-04,1
C03757,Postpaid,2022-12-16,2023-06-11,117,124,123,1,35.58,0,4600,0,0.102,2025-03-23,0
C01409,Prepaid,2020-05-02,2023-06-13,83,81,86,0,,0,9100,0,0.136,,0
C04920,Postpaid,2021-01-03,2023-06-17,288,286,265,1,51.85,0,7480,0,0.167,2024-10-28,0
C00532,Postpaid,2017-07-25,2023-06-28,89,91,83,5,34.06,0,3000,0,0.173,,0
C03723,Postpaid,2020-10-15,2023-05-14,34,31,30,0,14.48,0,9160,0,0.153,,0
C00980,Prepaid,2015-04-22,2023-06-17,57,61,61,0,,0,3000,0,0.173,,0
C00590,Prepaid,2019-07-29,2023-04-06,96,84,3,2,,0,4480,1,0.222,,1
C02286,Postpaid,2014-12-02,2023-06-26,217,202,220,1,36.94,0,LEU-3000,0,0.173,,0
C01905,Prepaid,2021-03-12,2023-06-04,102,92,93,0,,0,3450,0,0.214,,0
C01451,Postpaid,2021-09-26,2023-05-16,250,126,2,1,38.21,0,LEU-3000,1,0.173,2023-06-13,1
C01174,PREPAID,2022-04-02,2023-06-24,51,58,64,0,,0,LEU-3000,0,0.173,,0
C00606,Postpaid,2015-02-01,2023-05-21,163,145,150,0,46.69,1,5290,0,0.171,,0
C01786,Prepaid,2019-11-27,2023-06-04,72,56,1,1,,0,5000,1,0.222,,1
C00176,Postpaid,2021-11-16,2023-06-09,53,59,54,0,36.5,1,3700,1,0.0,,0
C04772,Prepaid,2021-08-29,2023-05-05,152,121,6,0,,0,1700,0,0.342,,1
C01481,Postpaid,2020-06-07,2023-06-07,120,120,121,0,33.24,0,9100,0,0.136,2023-10-23,0
C03483,Postpaid,2014-04-12,2023-06-22,124,137,132,2,32.74,1,9160,0,0.153,,0
C00413,Postpaid,2022-06-07,2023-06-20,383,420,380,1,64.59,0,4390,0,0.071,,0
C01391,Postpaid,2022-09-04,2023-06-22,103,91,87,1,38.12,0,1020,0,0.235,2023-11-21,0
C01342,Prepaid,2017-03-31,2023-06-22,78,73,73,0,,0,2670,0,0.086,,0
C03815,Postpaid,2023-01-22,2023-06-07,237,222,234,0,49.58,0,1300,0,0.26,,0
C02078,Postpaid,2016-09-04,2023-04-18,131,126,2,0,35.14,0,3000,0,0.173,2023-06-26,1
C03744,Postpaid,2017-04-28,2023-06-02,528,565,590,1,75.23,0,9160,0,0.153,2024-12-28,0
C03631,Postpaid,2022-01-27,2023-06-13,245,275,281,1,54.51,0,5380,0,0.167,,0
C04929,Prepaid,2018-09-19,2023-06-29,87,82,79,1,,0,9160,0,0.153,,0
C03372,Postpaid,2019-01-25,2023-06-08,488,432,462,2,60.69,1,4120,0,0.125,,0
C00079,Postpaid,2018-09-04,2023-06-01,81,83,88,0,35.76,0,1740,0,0.161,,0
C02908,Postpaid,24/07/2019,2023-06-05,92,103,102,1,38.5,0,9100,0,0.136,,0
C04189,Prepaid,2022-11-09,2023-06-12,122,121,130,1,,0,3000,0,0.173,,0
C03825,Postpaid,2018-09-26,2023-06-08,151,173,177,2,50.52,0,5290,0,0.171,,0
C00265,Prepaid,2018-06-04,2023-05-12,62,48,0,3,,0,3300,1,0.214,,1
C04395,Prepaid,2018-08-26,2023-06-08,112,96,94,0,,0,5600,1,0.143,,0
C01599,Postpaid,2018-09-05,2023-05-30,564,554,579,2,69.4,1,9160,0,0.153,,0
C02323,Prepaid,2016-01-15,2023-05-25,24,27,28,3,,0,1300,0,0.26,,0
C04361,Prepaid,2018-04-30,2023-06-23,33,32,31,2,,0,3000,0,0.173,,0
C04870,Postpaid,2022-05-18,2023-06-03,295,273,293,0,38.05,0,3660,0,0.235,,0
C04536,Postpaid,2022-04-06,2023-06-24,807,748,716,2,81.95,0,LEU-3000,0,0.173,,0
C04694,Prepaid,2020-04-11,2023-06-01,61,66,68,0,,0,3000,0,0.173,,0
C01179,Postpaid,2020-05-26,2023-05-25,909,843,48,0,97.78,1,1300,1,0.26,2023-06-03,1
C02071,Prepaid,2020-02-09,2023-04-04,30,30,2,1,,0,2260,1,0.35,,1
C03787,Postpaid,06/02/2018,2023-05-20,142,161,172,0,,0,3930,0,0.571,,0
C04695,Postpaid,2014-10-04,2023-06-29,215,245,265,1,54.38,0,6100,0,0.0,,0
C02387,Postpaid,2021-03-11,2023-06-03,754,860,898,0,104.37,0,1080,0,0.381,,0
C02276,Prepaid,2015-05-20,2023-06-06,147,130,128,1,,0,5700,0,0.273,,0
C01341,Postpaid,2015-09-29,2023-05-11,69,71,74,0,34.01,0,4510,0,0.0,2024-05-04,0
C04898,Postpaid,2014-03-05,2023-06-06,261,250,232,2,47.33,1,9020,0,0.143,,0
C03238,Postpaid,2021-05-22,2023-06-19,83,91,96,1,34.71,0,1890,0,0.235,,0
C02641,Postpaid,2016-11-01,2023-06-17,259,251,232,1,54.31,0,6900,0,0.205,,0
C04221,Prepaid,2018-06-20,2023-06-19,66,71,64,0,,0, 3490,0,0.0,,0
C00011,Prepaid,2016-11-07,2023-05-15,162,148,153,1,,0,9160,0,0.153,,0
C00439,Postpaid,2014-06-13,2023-05-23,198,219,213,0,41.19,1,2000,0,0.182,2024-02-28,0
C01367,Postpaid,2017-10-21,2023-06-15,103,114,123,1,32.98,0,9100,0,0.136,,0
C00972,Prepaid,2017-03-08,2023-06-26,223,207,221,3,,0,2670,0,0.086,,0
C02461,Prepaid,2016-09-19,2023-06-04,129,81,0,2,,0,3000,1,0.173,,1
C01483,Postpaid,2021-04-28,2023-06-08,981,1089,1156,5,103.47,0,3450,0,0.214,,0
C00670,Postpaid,2015-05-17,2023-06-23,106,108,118,0,32.17,0,5290,0,0.171,,0
C02915,Postpaid,2023-03-27,2023-06-18,78,67,65,0,36.43,0,5260,0,0.111,,0
C02894,Prepaid,2014-04-06,2023-06-07,16,15,16,0,,0,5600,0,0.143,,0
C04222,Postpaid,2021-08-31,2023-06-13,830,853,807,1,89.36,0,9160,0,0.153,2025-02-23,0
C02306,Postpaid,2020-09-05,2023-06-22,197,177,182,5,47.3,0,1070,0,0.2,,0
C04842,postpaid,2014-02-11,2023-06-08,148,155,143,1,45.34,0,2900,1,0.167,,0
C01927,Postpaid,2016-12-06,2023-06-25,366,388,416,1,65.71,0,9160,0,0.153,2025-01-04,0
C01338,Prepaid,2015-03-24,2023-05-09,278,301,325,1,,0,5700,0,0.273,,0
C03588,Postpaid,2023-02-19,2023-06-02,225,258,259,0,48.73,0,6140,0,0.0,,0
C03077,Prepaid,2020-05-13,2023-06-02,115,106,113,0,,0,6960,0,0.359,,0
C04295,Postpaid,2014-05-14,2023-06-23,73,75,69,0,34.09,0,3270,0,0.0,,0
C00629,Prepaid,2019-09-12,2023-06-20,85,86,78,1,,0,2150,0,0.094,,0
C00410,Prepaid,2015-09-26,2023-06-18,98,103,100,1,,0,9100,0,0.136,,0
C04830,Postpaid,2018-03-18,2023-05-09,142,158,164,3,42.06,0,6900,0,0.205,,0
C01199,PREPAID,2014-04-20,2023-06-10,15,18,17,2,,0,3000 Leuven,0,0.173,,0
C02637,Postpaid,2014-12-08,2023-06-15,227,213,192,1,40.26,0,2580,0,0.0,,0
C03668,Prepaid,2015-05-12,2023-06-26,58,57,62,2,,0,4890,0,0.136,,0
C02680,Postpaid,2022-07-10,2023-06-05,469,495,485,1,68.04,2,2670,0,0.086,,0
C01202,Prepaid,2018-05-01,2023-06-09,77,87,84,1,,0,3000,0,0.173,,0
C04110,Prepaid,2018-04-24,2023-04-19,59,47,1,3,,0,2670,1,0.086,,1
C00761,Postpaid,2014-06-09,2023-06-06,456,483,455,1,61.93,0,7000,0,0.429,,0
C03107,Prepaid,2020-03-26,2023-05-03,73,79,85,3,,0,9330,0,0.333,,0
C03611,Postpaid,2022-06-23,2023-05-17,80,68,1,0,33.01,1,9100,1,0.136,2023-06-12,1
C04079,Postpaid,2021-01-29,2023-06-20,408,421,456,2,64.22,0,4390,0,0.071,,0
C04696,Postpaid,2014-05-02,2023-06-27,558,527,557,3,75.73,0,LEU-3000,0,0.173,,0
C01601,Postpaid,2022-02-18,2023-06-17,1612,1599,1518,1,149.95,0,9160,0,0.153,,0
C02212,Postpaid,2020-09-30,2023-06-14,345,301,291,2,59.36,0,3450,0,0.214,,0
C03417,Prepaid,2021-12-24,2023-05-31,95,72,2,0,,0,1890,0,0.235,,1
C01594,Postpaid,2018-09-23,2023-06-24,256,261,236,0,42.15,0,7000,0,0.429,,0
C01459,Postpaid,2016-05-12,2023-06-09,24,21,21,4,19.8,0,4370,0,0.074,,0
C04549,Prepaid,2022-12-09,2023-06-23,35,33,31,0,,0,3000,0,0.173,,0
C02179,Postpaid,2016-09-29,2023-06-12,301,317,309,2,45.47,0,1500,0,0.0,,0
C03112,Prepaid,2019-01-04,2023-05-18,238,236,1,1,,0,8820,1,0.4,,1
C02282,Prepaid,2018-11-20,2023-06-23,193,168,152,1,,0,9160,1,0.153,,0
C00694,Prepaid,2020-08-20,2023-04-07,196,169,2,3,,0,1050,1,0.278,,1
C01579,Postpaid,2018-08-01,2023-06-01,129,127,126,1,39.57,1,2670,0,0.086,,0
C02061,Prepaid,2022-03-21,2023-05-06,69,68,70,4,,0,3130,0,0.1,,0
C04816,Postpaid,2017-03-09,2023-06-15,561,525,549,1,73.83,0,9160,0,0.153,,0
C02985,Postpaid,2014-02-22,2023-06-22,159,157,146,1,34.83,1,1300,0,0.26,,0
C02352,Prepaid,2018-04-19,2023-06-11,50,48,48,2,,0,2670,0,0.086,,0
C02614,Postpaid,2021-11-16,2023-06-15,746,829,829,0,94.52,1,3000,0,0.173,,0
C03931,Postpaid,2018-07-19,2023-06-09,74,69,75,2,30.27,1,3000,0,0.173,,0
C03717,Postpaid,2019-06-11,2023-06-26,753,649,668,1,67.14,0,3000,0,0.173,,0
C03064,Postpaid,2020-01-22,2023-06-10,250,274,297,0,51.14,0,3450,0,0.214,,0
C01371,Postpaid,2015-07-09,2023-06-09,613,645,674,2,71.34,0,6900,0,0.205,,0
C04250,Prepaid,2017-07-02,2023-05-07,80,77,4,1,,0,1700,1,0.342,,1
C04901,Postpaid,2014-01-16,2023-06-28,710,654,703,1,82.61,0,3020,0,0.222,,0
C00043,postpaid,2017-05-06,2023-06-25,130,149,144,2,28.01,0,5350,0,0.214,2025-01-19,0
C01241,Prepaid,2014-05-19,2023-05-31,93,97,97,1,,0,8540,0,0.125,,0
C01419,Postpaid,2018-06-09,2023-06-22,465,432,417,0,70.71,0,9100,0,0.136,,0
C00879,Prepaid,2020-11-10,2023-05-20,41,39,1,2,,0,9100,1,0.136,,1
C01484,Postpaid,2017-09-03,2023-05-04,395,432,414,1,62.67,0,LEU-3000,0,0.173,,0
C03780,Prepaid,2022-01-20,2023-06-30,355,360,367,3,,0,6260,0,0.0,,0
C02472,postpaid,2015-11-20,2023-06-02,357,392,387,0,53.44,0,6900,0,0.205,,0
C04456,Prepaid,2019-01-08,2023-06-22,103,105,100,1,,0,1700,0,0.342,,0
C00056,Prepaid,2014-05-21,2023-05-02,19,19,1,2,,0,1510,1,0.357,,1
C00880,Postpaid,2019-02-12,2023-06-20,266,294,287,3,38.49,0,4390,0,0.071,,0
C01319,Postpaid,2016-10-06,2023-06-02,118,131,122,1,31.58,0,3000,0,0.173,,0
C02634,Prepaid,2022-11-09,2023-06-09,96,104,103,0,,0,3000,0,0.173,,0
C04123,Postpaid,2014-06-06,2023-05-17,137,140,150,1,40.89,2,1200,0,0.116,2024-11-16,0
C01239,Postpaid,2016-02-26,2023-06-02,445,446,434,2,60.66,0,6960,0,0.359,2024-09-03,0
C01514,Prepaid,2016-04-04,2023-06-18,34,38,36,1,,0,7140,0,0.375,,0
C00136,Prepaid,2014-11-25,2023-06-15,64,57,61,0,,0,9940,0,0.214,,0
C02259,Prepaid,2020-05-26,2023-05-02,44,35,2,3,,0,3300,1,0.214,,1
C02829,Prepaid,2023-05-03,2023-05-13,34,33,36,1,,0,9160,0,0.153,,0
C04998,Postpaid,2014-07-16,2023-06-02,576,564,599,0,85.15,0,9160,0,0.153,,0
C01863,Postpaid,2021-03-30,2023-06-10,162,173,160,1,,1,9160,0,0.153,2024-08-18,0
C03929,Postpaid,2014-02-18,2023-06-26,107,113,103,1,38.53,0,7140,0,0.375,,0
C03232,Postpaid,2021-06-30,2023-06-25,1421,1598,1583,1,154.54,0,3000,0,0.173,,0
C03957,Prepaid,20/08/2020,2023-04-25,150,136,3,4,,0,1740,1,0.161,,1
C04493,Prepaid,2015-12-03,2023-06-27,65,68,71,0,,0,4750,0,0.25,,0
C01499,Postpaid,2020-06-07,2023-06-20,142,141,128,1,39.36,0,1050,0,0.278,,0
C04150,Postpaid,2016-02-26,2023-06-02,750,813,747,0,88.33,0,4180,0,0.167,,0
C04895,Postpaid,2017-06-18,2023-06-01,674,674,648,1,75.6,0,9860,0,0.132,,0
C02942,Postpaid,2014-05-14,2023-06-17,438,418,459,2,68.87,0,9160,0,0.153,,0
C00179,Postpaid,2023-03-12,2023-05-11,313,317,297,0,55.49,0,9160,0,0.153,2024-10-08,0
C02789,Postpaid,2018-01-28,2023-06-26,99,92,98,0,37.36,0,3000,0,0.173,,0
C04839,Postpaid,2022-10-11,2023-06-15,64,62,63,0,31.4,0,3000,0,0.173,,0
C03213,Postpaid,2023-01-11,2023-06-14,608,572,581,0,64.68,1,3000 Leuven,0,0.173,,0
C00301,Postpaid,2015-09-16,2023-06-02,128,137,131,2,38.5,0,3012,0,0.5,2025-06-17,0
C03276,Postpaid,2016-12-19,2023-06-22,2144,1948,1993,1,178.78,0,2670,0,0.086,,0
C01664,Prepaid,2018-01-30,2023-05-25,16,13,0,0,,0,8560,1,0.233,,1
C04740,Prepaid,2021-01-05,2023-04-26,65,57,1,1,,0,3630,1,0.286,,1
C01002,Postpaid,2018-12-09,2023-06-22,1216,1348,1442,0,125.26,2,3000,0,0.173,,0
C03262,Postpaid,2015-03-09,2023-05-27,159,177,173,2,27.56,0,6620,0,0.118,,0
C04175,Prepaid,2019-05-30,2023-05-26,95,99,105,0,,0,9160,0,0.153,,0
C03591,Postpaid,2021-09-18,2023-04-14,197,112,0,1,36.08,0,1700,1,0.342,2023-06-15,1
C00229,Postpaid,2014-10-17,2023-05-16,234,235,238,2,43.35,0,4390,0,0.071,,0
C00819,Postpaid,2016-12-21,2023-06-11,90,88,88,1,40.94,1,9100,0,0.136,,0
C00989,Prepaid,2023-02-23,2023-06-10,90,86,81,1,,0,9160,0,0.153,,0
C00030,Postpaid,2022-12-29,2023-04-16,260,119,1,3,29.91,0,3000,1,0.173,2023-06-22,1
C01658,Postpaid,2015-04-24,2023-04-19,158,80,0,3,43.37,0,2600,1,0.231,2023-06-17,1
C00562,Postpaid,2014-11-18,2023-05-05,504,575,526,3,58.24,0,3420,0,0.286,,0
C03465,Postpaid,2016-02-17,2023-06-21,56,54,51,1,25.87,1,LEU-3000,0,0.173,,0
C04908,Prepaid,2022-04-10,2023-06-20,36,35,38,0,,0,1020,0,0.235,,0
C00226,Postpaid,2015-07-09,2023-06-14,121,116,110,0,40.03,0,4390,0,0.071,,0
C04102,Postpaid,2022-05-12,2023-04-25,708,356,4,1,52.01,0,9160,1,0.153,2023-06-17,1
C04090,Postpaid,2014-05-23,2023-06-01,477,435,16,0,58.59,0,3000,1,0.173,2023-06-06,1
C04541,Prepaid,2021-10-28,2023-05-22,109,57,0,1,,0,8000,0,0.211,,1
C03444,Postpaid,2015-09-08,2023-06-12,238,226,218,0,52.38,0,1300,0,0.26,,0
C04129,Prepaid,30/03/2015,2023-06-15,107,96,92,2,,0,1700,0,0.342,,0
C03011,Prepaid,30/10/2021,2023-05-02,47,38,0,2,,0,3000 Leuven,1,0.173,,1
C00669,Prepaid,2015-03-31,2023-06-07,51,47,50,0,,0,4180,0,0.167,,0
C02944,Prepaid,2014-12-01,2023-06-08,180,195,176,1,,0,9100,0,0.136,,0
C03007,Postpaid,2021-07-08,2023-06-25,56,53,48,0,30.63,0,4390,0,0.071,,0
C04949,Postpaid,2022-06-09,2023-06-16,346,348,332,4,54.68,1,1700,0,0.342,,0
C03540,Postpaid,2017-04-07,2023-06-12,208,225,215,0,50.03,0,3000 Leuven,0,0.173,2025-01-22,0
C00152,Postpaid,2016-02-25,2023-06-19,184,193,206,1,46.44,0,3000,0,0.173,2025-04-28,0
C01803,Postpaid,2022-02-06,2023-05-29,209,179,169,3,38.83,1,3000,0,0.173,,0
C04319,Post-paid,14/06/2015,2023-05-09,336,379,359,2,54.75,0,8400,0,0.125,,0
C00703,postpaid,2014-05-04,2023-06-06,109,95,104,1,37.85,1,2060,0,0.0,,0
C04810,Postpaid,2021-10-17,2023-06-27,131,141,127,2,42.39,0,6870,0,0.28,2024-01-17,0
C01445,Postpaid,2022-10-12,2023-05-27,36,35,1,1,22.33,0,3000,1,0.173,2023-06-30,1
C02951,Postpaid,2017-05-09,2023-06-11,199,201,188,0,34.11,0,3000,0,0.173,,0
C03518,Prepaid,2023-03-14,2023-06-03,319,358,368,2,,0,9100,0,0.136,,0
C00855,Prepaid,2015-09-04,2023-05-05,43,45,47,2,,0,9160,0,0.153,,0
C01833,Postpaid,2020-12-31,2023-06-16,162,152,152,0,44.96,0,9100,0,0.136,,0
C02882,Prepaid,2018-01-29,2023-06-23,199,182,199,1,,0,9160,1,0.153,,0
C03295,Postpaid,2020-07-12,2023-05-21,261,263,282,1,43.88,1,1700,0,0.342,,0
C04639,Postpaid,2019-04-19,2023-06-08,87,84,87,0,33.5,2,2190,0,0.143,,0
C04210,PREPAID,2015-07-19,2023-05-23,102,116,105,2,,0,2260,0,0.35,,0
C02338,Postpaid,2017-02-10,2023-06-11,175,198,207,4,40.34,0,9100,0,0.136,,0
C00207,Postpaid,2015-11-12,2023-05-04,333,298,311,0,51.37,1,6140,0,0.0,,0
C01148,Prepaid,2021-10-21,2023-06-18,115,98,97,0,,0,8630,0,0.188,,0
C03137,Postpaid,2015-05-16,2023-06-12,92,99,107,1,44.98,0,3000,0,0.173,,0
C03298,Postpaid,2020-11-08,2023-04-12,139,118,6,0,39.66,0,9160,0,0.153,2023-06-11,1
C03239,Postpaid,2018-02-15,2023-05-18,304,289,16,0,51.37,1,8160,1,0.25,2023-06-28,1
C00760,Postpaid,2020-03-11,2023-05-04,312,298,295,1,60.8,0,5490,0,0.118,,0
C01246,Postpaid,2018-01-22,2023-05-16,302,320,345,1,51.67,0,1300,0,0.26,2023-09-18,0
C04085,Postpaid,2022-12-17,2023-06-05,156,143,140,0,29.81,0,9160,0,0.153,,0
C03853,postpaid,2021-12-28,2023-05-04,307,338,337,3,49.33,0,3000,0,0.173,,0
C02732,Postpaid,2020-12-09,2023-06-28,668,699,687,3,86.42,1,3000,0,0.173,,0
C03334,Postpaid,2019-08-10,2023-06-23,112,99,93,1,30.88,0, 9860,0,0.132,2023-11-21,0
C02666,Postpaid,2019-10-16,2023-05-09,328,317,322,0,58.23,1,9160,0,0.153,,0
C01983,Postpaid,2017-05-25,2023-06-06,32,28,29,2,30.66,0,5490,1,0.118,,0
C00870,Postpaid,2014-07-16,2023-06-25,99,-185,105,1,40.83,0,4370,0,0.074,,0
C01660,Postpaid,2014-12-05,2023-06-14,87,94,87,2,29.39,0,3000,0,0.173,,0
C03234,Postpaid,2023-05-07,2023-04-24,358,360,20,2,49.63,0,5700,1,0.273,2023-06-11,1
C03051,Postpaid,2017-06-07,2023-06-02,357,315,310,2,54.8,0,6620,0,0.118,,0
C04647,Postpaid,2015-11-14,2023-06-18,170,174,190,0,46.98,1,2260,0,0.35,,0
C02678,Prepaid,2018-01-28,2023-04-27,237,159,3,2,,0,5080,0,0.583,,1
C03398,Prepaid,2017-11-05,2023-06-10,41,38,36,1,,0,4370,0,0.074,,0
C03079,Prepaid,2022-12-04,2023-05-28,200,203,193,0,,0,9100,0,0.136,,0
C03986,Postpaid,2014-10-01,2023-05-22,167,153,142,1,42.21,0,8310,0,0.175,,0
C01139,Postpaid,2021-01-04,2023-06-15,262,268,252,1,49.89,1,2670,0,0.086,,0
C02695,Prepaid,2014-08-19,2023-04-07,45,48,2,1,,0,3000 Leuven,1,0.173,,1
C04236,Postpaid,2020-03-19,2023-06-23,174,154,167,1,30.26,0,2670,0,0.086,,0
C04586,Prepaid,2021-06-19,2023-06-28,60,52,55,1,,0,9160,0,0.153,,0
C04667,Postpaid,2019-08-25,2023-06-11,571,537,501,0,70.35,0,1700,0,0.342,,0
C04311,Prepaid,2021-07-14,2023-05-27,36,35,34,0,,0,3000,0,0.173,,0
C04657,Postpaid,2014-03-27,2023-06-30,359,376,358,1,51.72,0,3000,0,0.173,,0
C03370,Postpaid,2018-07-14,2023-06-30,1064,1104,1063,0,121.63,1,9770,0,0.083,2025-02-13,0
C02180,Postpaid,2018-01-13,2023-04-26,171,88,5,3,39.59,2,1050,0,0.278,2023-06-14,1
C04411,Prepaid,2021-10-13,2023-06-19,62,69,71,0,,0,9160,0,0.153,,0
C02187,Prepaid,2014-01-22,2023-06-19,53,60,57,0,,0,5700,0,0.273,,0
C02640,Postpaid,2022-09-01,2023-06-16,46,53,57,2,37.52,1,3000,0,0.173,2023-09-01,0
C04867,postpaid,2020-10-25,2023-05-07,118,113,1,2,34.98,1,9860,1,0.132,2023-06-11,1
C00417,Prepaid,2023-02-15,2023-05-02,314,231,11,2,,0,2670,0,0.086,,1
C02087,Postpaid,2021-10-09,2023-06-15,135,152,147,1,42.49,3,8310,0,0.175,,0
C04055,Prepaid,2022-03-26,2023-05-29,164,171,173,0,,0,3000 Leuven,0,0.173,,0
C03987,Prepaid,2022-01-19,2023-05-23,76,85,82,0,,0,5700,0,0.273,,0
